CONT_ID,marital_divorced,marital_married,marital_single,marital_unknown,education_Basic,education_high_school,education_professional_course,education_university_degree,education_unknown,housing_no,housing_unknown,housing_yes,loan_no,loan_unknown,loan_yes,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed
17457,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4908,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
41584,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
10943,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
26290,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
32644,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
32086,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
39812,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17741,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
14651,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
5395,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
27476,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
10539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22658,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
50236,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
34529,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
20236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16030,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12190,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
40185,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
48848,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2403,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
22259,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
26950,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
14006,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27889,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
34038,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
32495,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5113,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
11121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3038,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
31456,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
37583,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
33940,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14476,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9646,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
50746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7916,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
25383,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
5309,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18972,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
40417,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
31226,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
37172,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
26003,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
33138,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
21213,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
18369,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
25434,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
6347,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
5115,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
36909,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
6771,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
50965,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
27836,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
7283,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
9737,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20856,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
23393,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
39986,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
43032,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
42550,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5950,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
10197,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
24054,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
37511,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23760,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38755,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
37884,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22783,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1963,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
20260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6662,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12913,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30859,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
12219,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
22039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34150,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
30543,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
7643,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
42760,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15993,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
45667,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28020,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
28128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32091,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
3737,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
9027,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
49656,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
45655,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
31606,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
33746,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
36213,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
39711,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
29319,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10676,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
13013,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4034,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
47426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
37916,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
22928,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
14026,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20932,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16934,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35517,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5650,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27077,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
25150,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
28122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33359,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
50127,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7786,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24704,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1132,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
48561,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
35719,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
37254,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
21093,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
25782,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
38736,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10762,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15763,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42143,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
47007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8369,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5147,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
28880,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
16352,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
173,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
48225,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
20652,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9466,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
34495,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
50977,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48560,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50518,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
7991,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41901,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
36848,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
42174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19185,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9897,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14506,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
27478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48721,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
26947,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36839,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
48408,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
8857,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
44911,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
13239,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
30257,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
41734,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
45409,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
15572,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24158,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34977,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1007,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
34719,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34800,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
18207,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28092,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
50993,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
46990,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
34965,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
16049,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
49303,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
33150,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
45356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49297,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
17869,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
9125,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32567,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25914,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
3344,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
18047,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
838,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
5516,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
21345,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
47321,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
51132,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
44181,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7749,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
29734,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
50184,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
49507,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
10890,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
3760,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
15663,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
101,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
23440,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6776,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
21245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26658,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18067,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
27241,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
44665,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
41260,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40459,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
44953,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
49958,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
41392,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
25602,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3909,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
18589,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2330,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
41418,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
10615,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
19151,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
42343,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29869,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7411,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
45249,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6093,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
47551,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
5538,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
37516,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
41547,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
35008,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
16066,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
667,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5882,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
13619,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29651,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
13503,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
18110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45475,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
40264,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
4649,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
6126,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
9209,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8709,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
18944,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
39763,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
32845,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
43172,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41015,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35058,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12099,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
46989,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29841,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
4100,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23358,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
16090,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
46196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21564,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
25633,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
15645,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
17721,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48845,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6947,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
31837,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
639,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
31881,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38105,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17258,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
20938,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
48946,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
30994,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
7455,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37001,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
14001,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
10956,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4818,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
11410,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
14283,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5338,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
19692,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
43763,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32641,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
34028,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
32510,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
42021,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
39691,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
32267,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
44754,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28232,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
7445,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
50762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41218,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
41003,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
45220,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4528,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
21851,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
19482,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
31625,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
41492,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42292,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
35508,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
27148,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
29234,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
21339,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
42742,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2361,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5340,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
21180,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12056,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
20184,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
13134,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
33991,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
7645,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
37657,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
5854,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
14431,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
17330,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5953,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2672,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
37464,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
7771,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
15678,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
17083,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
